job_id,platform,title,company,location,salary_min,salary_max,salary_currency,job_type,experience_level,remote_type,description,requirements,skills,apply_url,posted_date,scraped_date,company_rating
0R6YmZJCdskADKplAAAAAA==,google_jobs,Python Developer,iSoftTek Solutions Inc,"Dallas, Pennsylvania, US",,,USD,full-time,mid,on-site,"Role – Python Developer

Type – Contract, 3-7 years of experience

Location – Dallas, TX (Local and Onsite)

This position requires candidates who can attend in-person interviews.

We are looking for strong candidates to join our team

LinkedIn profile is a must.

Requirements

Proven experience in Python development.

Familiarity with cloud platforms, particularly AWS.

Experience with CI/CD tools such as Jenkins or GitHub Actions.

Ability to automate tests and scripting tasks.

Strong communication skills and teamwork capability.

Benefits

Strong proficiency in Python programming.

Hands-on experience with AWS services and basic Cloud concepts.

Understanding of CI/CD tools such as Jenkins, GitHub Actions, or AWS CodePipeline.

Knowledge of test automation and scripting.

Excellent communication and collaboration skills.",,"Python, Aws, Git, Ci/Cd, Jenkins",https://www.whatjobs.com/jobs/python-developer?id=2370217859&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-06,2026-01-11 21:54:52,
Eygg7xmCo5y-tBuFAAAAAA==,google_jobs,Python Developer at ManTech United States,ManTech,"Belgium, Wisconsin, US",,,USD,full-time,senior,on-site,"Python Developer job at ManTech. United States. **ManTech seeks a motivated, career and customer-oriented Python Developer III to join our team.**
• *Responsibilities include but are not limited to:**

+ Drive innovation by collaborating with Development Teams and Product Managers to ideate and design cutting-edge software solutions that meet strategic business objectives and user needs.

+ Architect scalable and robust client-side and server-side architectures that ensure high performance, reliability, and maintainability of complex applications, supporting long-term project success.

+ Craft visually appealing and intuitive front-end user interfaces that enhance user engagement and satisfaction, directly impacting user experience and adoption rates.

+ Develop and manage well-functioning databases and applications, guaranteeing data integrity, security, and optimal performance for critical business functions.

+ Write comprehensive and effective Application Programming Interfaces (APIs) documentation, facilitating seamless integration with other systems and promoting collaborative development efforts.

+ Ensure software responsiveness and efficiency by conducting rigorous testing, troubleshooting, debugging, and upgrading software, contributing to high-quality deliverables and user satisfaction.

+ Provide expert supervision and mentorship to subordinate project and Team ManTech staff, fostering a collaborative, learning-oriented, and high-performing team environment.
• *Minimum Qualifications:**

+ Bachelor's degree in STEM (Science, Technology, Engineering, Mathematics), Computer Science, Computer Engineering, or any closely related discipline, demonstrating a strong foundation in technical principles.

+ 5 years of demonstrable, position-relevant work experience in Python development, showcasing practical application of skills and knowledge in real-world projects.

+ Proven work experience in any Python Web Framework, like Django, Flask, or Pyramid, illustrating familiarity with standard web development tools and practices.

+ Experience with multi-process (define, design, and create) cloud architecture projects and a deep understanding of the threading limitations of Python, proving capability to handle complex system design and deployment.

+ Working knowledge of essential front-end programming languages, including JavaScript, HTML, and CSS, indicating full-stack development capabilities.

+ Hands-on experience in data integration from multiple sources and databases, demonstrating proficiency in managing diverse data sets and integration challenges.
• *Preferred Qualifications:**

+ Master's degree in STEM (Science, Technology, Engineering, Mathematics), Computer Science, Computer Engineering, or any closely related discipline, indicating advanced knowledge and specialization in the field.

+ Expertise in server-side templating languages, such as Jinja 2 and Mako, showing in-depth understanding and proficiency in advanced web development techniques.
• *Clearance Requirements:**

+ Required TS/SCI
• *Physical Requirements:**

+ The person in this position must be able to remain in a stationary position 50% of the time. Occasionally move about inside the office to access file cabinets, office machinery, or to communicate with co-workers, management, and customers, via email, phone, and or virtual communication, which may involve delivering presentations.

ManTech International Corporation, as well as its subsidiaries proactively fulfills its role as an equal opportunity employer. We do not discriminate against any employee or applicant for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

If you are a qualified individual with a disability and require a reasonable accommodation to apply for a position with ManTech through its online applicant system, please email us at careers@mantech.com and provide your name and contact information.",,"Python, Java, Javascript",https://lustreprint.com/career/job/python-developer-at-mantech-united-states-M3Q1cld3ejN5NnlxM2RVQnJ2UFlPeEE9?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-05,2026-01-11 21:54:58,
DinbzBTJ6KBurMIrAAAAAA==,google_jobs,Python Developer,VirtualVocations,"Darnestown, Maryland, US",,,USD,full-time,mid,on-site,"A company is looking for a Python Developer.

Key Responsibilities

Participate in analysis, design, development, and testing activities

Build, maintain, and enhance applications with a focus on quality and testability

Collaborate with team members and customers to analyze issues and recommend solutions

Required Qualifications

Proficient in coding and troubleshooting using Python

Familiar with basic SMTP concepts and email security fundamentals

Experience with AWS, Datadog, Redshift, and DynamoDB (preferred)

Experience coding in Go and familiarity with Business Entity Management systems (preferred)

Experience with BEMS ticketing systems or similar platforms (preferred)",,"Python, Aws",https://www.talent.com/view?id=c5f94ce80253&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2026-01-11 21:54:58,
sRZNhrx-TxA47HLhAAAAAA==,indeed,Senior Python Developer,eNGINE LLC,"Greensburg, Pennsylvania, US",140000,165000,USD,full-time,senior,hybrid,"eNGINE builds Technical Teams. We are a Solutions and Placement firm shaped by decades of interaction with Technical professionals. Our inspiration is continuous learning and engagement with the markets we serve, the talent we represent, and the teams we build. Our team is encouraged to enjoy career fulfillment in the form of challenging engagements, schedule flexibility, and paid training/certifications. Successful outcomes start and finish with eNGINE.

eNGINE is hiring a Senior Python Developer with multi-cloud experience (AWS, Azure, GCP) to help us build scalable, secure, and high-performance systems.

What You’ll Do:
• Design and develop robust backend applications and microservices using Python
• Architect and manage cloud infrastructure across AWS, Azure, and GCP
• Build automation and IaC using Terraform and modern DevOps tooling
• Lead code quality efforts and mentor junior engineers
• Optimize performance, reliability, and cloud costs
• Collaborate with Product, QA, and SRE teams to deliver enterprise-grade solutions

What We’re Looking For:
• 4+ years of hands-on Python development (Django, Flask, FastAPI)
• Deep experience with at least one major cloud, plus exposure to all three
• Strong Terraform + CI/CD pipeline experience (GitHub Actions, Jenkins, GitLab CI)
• Docker + Kubernetes expertise (EKS/AKS/GKE)
• Solid understanding of software design principles & microservices
• Strong SQL and experience with relational + NoSQL databases

Bonus Points:
• Serverless experience (Lambda, Azure Functions, Cloud Functions)
• Monitoring/observability skills (Prometheus, Grafana, ELK)
• ETL, data engineering, or Big Data experience

No C2C or sponsorship available.

Apply today and see how eNGINE can make a difference in your career!

Pay: $140,000.00 - $165,000.00 per year

Benefits:
• Dental insurance
• Health insurance
• Vision insurance

Work Location: Hybrid remote in Greensburg, PA 15601",,"Python, Sql, Aws, Azure, Gcp, Docker, Kubernetes, Git, Ci/Cd, Jenkins, Terraform, Microservices",https://www.indeed.com/viewjob?jk=979390a8e619526f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2026-01-11 21:54:58,
RMh0FdO-UQi-JKKsAAAAAA==,google_jobs,Python Developer (Entry Level),SynergisticIT,"Jacksonville, Florida, US",,,USD,full-time,entry,on-site,"2024 is almost over and we hope the Job market improves . Almost 600,000 tech employees have been laid off since 2022 and it's still ongoing. The effect of this has led hundreds of thousands of laid off Tech employees competing with existing Jobseekers.
Entry level Job seekers struggle to get responses to their applications, are getting ghosted after interviews. In such a scenario the Job seekers need to differentiate themselves by ensuring to obtain exceptional skills and technologies so that they can wear multiple roles at a client as clients now would want to expand roles and responsibilities assigned to a particular job to save costs.
Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers.
All Positions are open for all visas and US citizens
We are matchmakers we provide clients with candidates who can perform from day 1 of starting work. In this challenging economy every client wants to save $$$'s and they want the best value for their money. Jobseekers need to self-evaluate if they have the requisite skills to meet client requirements and needs as Clients now post covid can also hire remote workers which increases even more competition for jobseekers.
We at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart labs etc to name a few.
We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.
Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry.
We assist in filing for STEM extension and also for H1b and Green card filing to Candidates
please check the below links :

Synergisticit Pics /Salaries of Successful Candidates

Synergisticit at Oracle Cloudworld 2023

Synergisticit at Gartner Data & Analytics summit

Why do Tech Companies not Hire recent Computer Science Graduates | SynergisticIT

Technical Skills or Experience? | Which one is important to get a Job? | SynergisticIT
For preparing for interviews please visit https://www.synergisticit.com/interview-questions/
We are looking for the right matching candidates for our clients
Please apply via the job posting
REQUIRED SKILLS For Java /Full stack/Software Programmer
• Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT
• Highly motivated, self-learner, and technically inquisitive
• Experience in programming language Java and understanding of the software development life cycle
• Project work on the skills
• Knowledge of Core Java , javascript , C++ or software programming
• Spring boot, Microservices, Docker, Jenkins and REST API's experience
• Excellent written and verbal communication skills
For data Science/Machine learning Positions
REQUIRED SKILLS
• Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT
• Project work on the technologies needed
• Highly motivated, self-learner, and technically inquisitive
• Experience in programming language Java and understanding of the software development life cycle
• Knowledge of Statistics, SAS, Python, Computer Vision, data visualization tools
• Excellent written and verbal communication skills
Preferred skills: NLP, Text mining, Tableau, PowerBI, SAS, Tensorflow
If you get emails from our skill enhancement team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.
No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates",,"Python, Java, Javascript, Docker, Jenkins, Machine Learning, Tensorflow, Rest Api, Microservices",https://lensa.com/job-v1/synergisticit/jacksonville-fl/python-developer/1157f3d58cbe03224c962d23d9aba0d6?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-09,2026-01-11 21:54:58,
WvoGKwsqctSlh9mrAAAAAA==,linkedin,Python Developer,Motion Recruitment,"Spring, Texas, US",,,USD,contract,senior,on-site,"Exciting Python Contract Developer-Expert Level opportunity with an established firm located in Spring TX

Contract Duration: 12 Months
• We do want someone who is not only Python developer but has data science expertise in financial / scientific models- Someone who has a PASSION for writing code and has experience with projects big and small, and can relay details of the process, challenges, and outcome of the projects with clarity. What they built and why it was hard. We are looking for someone with experience building production-quality Python financial or scientific modeling code.
• A Back-end Developer is responsible for the development and maintenance of server-side logic and integration of application elements developed by Front-end Developers. Back-end developers focus on creating reusable functionality that is supportable through upgrades and consumable by a variety of types of front-end applications. A Back-end Developer manages the APIs and web services used by Front-end Developers. Additionally, this role could cover technologies that require strong integration between the front end and back end, where a developer may have to develop both sides of the application.
• An Expert Back-end Developer demonstrates proficiency in back-end development skills and is trusted to be the technical lead applying these skills on a complex application.

You Will Receive The Following Benefits:
• Medical & Dental Insurance
• Health Savings Account (HSA)
• 401(k)
• Paid Sick Time Leave
• Pre-tax Commuter Benefit
• Applicants must be currently authorized to work in the United States on a full-time basis now and in the future.

Motion Recruitment provides IT Staffing Solutions (Contract, Contract-to-Hire, and Direct Hire) in major North American markets. Our unique expertise in today’s highest-demand tech skill sets, paired with our deep networks and knowledge of our local technology markets, results in an exemplary track record with candidates and clients.",,Python,https://www.linkedin.com/jobs/view/python-developer-at-motion-recruitment-4358380935?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-06,2026-01-11 21:54:58,
NOWKAGqyx9cn_GHUAAAAAA==,google_jobs,Python Developer,Katmai,"Ouzinkie, Alaska, US",,,USD,full-time,mid,on-site,"WORK SCHEDULE

Full-time. The Python Developer must be available to work additional hours as deemed necessary for adequate deliverable care of services.",,Python,https://diveintopython.org/jobs/python-developer-census-16423?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2026-01-11 21:54:58,
ku2JiuRtBPtvhw-LAAAAAA==,google_jobs,Python Programmer (REMOTE),SynergisticIT,"Houston, Texas, US",,,USD,full-time,senior,on-site,"re you passionate about coding or technology and ready to make your mark in tech? For more than 14 years, SynergisticIT has been helping aspiring developers like you excel in the tech industry. We focus on equipping you with the skills and experience needed to not only secure a job but to thrive in your career!
Why Partner with SynergisticIT?
• Customized inputs to achieve the desired output : designed with industry needs in mind, ensuring you're equipped with the most sought-after skills.
• Exclusive Opportunities: Our extensive network allows you to connect with leading tech firms.
• Outstanding Outcomes: Many of our candidates land multiple job offers, often with starting salaries of $100k or more!

Synergisticit Pics /Salaries of Successful Candidates

Synergisticit at Oracle Cloudworld 2023

Synergisticit at Gartner Data & Analytics summit

Why do Tech Companies not Hire recent Computer Science Graduates | SynergisticIT

Technical Skills or Experience? | Which one is important to get a Job? | SynergisticIT

Who Should Apply? We're looking for recent grads in Mathematics, Statistics , Computer Science or Engineering or candidates with gaps in their career or people wanting to switch careers into tech. SynergisticIT is committed to supporting your journey!
Preferred SKILLS For Java /Full stack/Devops Positions
Associate or Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT
Knowledge of Core Java , javascript , C++ or software programming
Spring boot, Microservices, Docker, Jenkins, Github, Kubernates and REST API's experience
For data Science/Data Analyst/AI/Machine learning Positions
Preferred SKILLS
Associate or Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT, Statistics, Mathematics or having good logical aptitude
Knowledge of Statistics, Gen AI, LLM, Sagemaker, Python, Computer Vision, data visualization tools
Candidates lacking technical skills or relevant experience can research our Job Placement Programs which can assist in landing a Job
If you get emails from our Job Placement team and are not interested please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.
No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates

Embrace Your Future! We also assist with F1 OPT to transition into H1B and Green Card byproviding comprehensive support. All positions are open to candidates of all visa types and US citizens.
Are you ready to make an impact?",,"Python, Java, Javascript, Docker, Git, Jenkins, Machine Learning, Rest Api, Microservices",https://lensa.com/job-v1/synergisticit/houston-tx/python-programmer/b7b66b8b111b09c615ddc347e0be9d34?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-09,2026-01-11 21:54:58,
CSdHcVoYBgfRzu6vAAAAAA==,google_jobs,Python Software Engineer,Weiss Asset Management,"Boston, Massachusetts, US",,,USD,full-time,senior,on-site,"The Role

Weiss Asset Management is seeking a skilled Python Developer to design, build, and maintain the software infrastructure that supports our quantitative analysts and investment professionals. This person will develop robust, scalable tools and systems that enable research, portfolio analysis, and quantitative strategy development.

The ideal candidate has strong software engineering fundamentals and understands how well-designed technology can enhance investment research. You will work closely with quantitative developers, analysts, and other stakeholders to deliver high-quality, maintainable solutions that advance our technical capabilities and streamline analytical workflows.

This is a hands-on engineering role focused on building and improving the tools and platforms that support our investment process. While it does not directly involve leveraging agentic AI systems, machine learning and data analysis, your work will directly enable development in these areas.

Many of our solutions stem from jumping in with users on technical issues that arise throughout the research and development process. In some case, you may provide a quick fix, in others we may wish to take a step back and look at the problem in a broader context.

The Team

We build software and systems for quantitative developers are investment analysts. As a result, preference may be given to applicants with experience working with these teams but this is not a pre-requisite. If you value excellence, and you are willing to learn, you are in good company.

We are heavily customer-focused and responsive to issues surfaced by our counterparts on the investment team. We strive to solve a problem once and socialize solutions through effective engagement, training, and documentation.

We enjoy problem solving with domain experts across a multi-strategy enterprise. We apply powerful patterns and tools to form a seamless and opinionated way of working that is easy for new and existing users to adopt.

Responsibilities
• Design, develop, and maintain Python-based systems to support quantitative research and investment analysis
• Collaborate with stakeholders to understand objectives and deliver solutions aligned with our technical roadmap
• Engage regularly with technical counterparts on the investment team to develop coherent solutions that leverage core systems
• Improve the architecture, performance, and reliability of existing systems
• Enhance monitoring, automation, and CI/CD workflows to increase efficiency and platform stability
• Establish and document design standards and promote best practices across development teams
• Contribute to technical recruiting, onboarding, mentorship, and code reviews for analysts, interns, and developers
• Communicate effectively with both technical and non-technical stakeholders

Qualifications
• 5+ years of professional experience in Python software development
• Strong understanding of software architecture, design principles, and package management
• Experience developing libraries or tools for use by other developers in production environments
• Excellent communication and collaboration skills with a strong customer-focused mindset
• Familiarity with SQL, Spark, Databricks, and Data Science libraries such as pandas and numpy preferred
• Experience with Agile software development and tools such as JIRA, Confluence, and CI/CD pipelines
• Exposure to financial markets and experience working with quantitative or investment teams is preferred
• Able to work independently and collaboratively in a fast-paced environment

About the Company:

For over 30 years, Weiss Asset Management has developed proprietary value-based investment strategies designed to deliver high risk-adjusted returns to our investors, who include charitable foundations, pension plans, endowments, hospitals, government entities and private investors. We manage approximately $4 billion across hedge funds and institutional accounts. We work collaboratively to solve problems, and to identify undervalued assets through deep fundamental research, statistical analysis and an analytically rigorous approach to decision making. Above all else, we value integrity, uncompromising rationality, creativity and entrepreneurship, and continuous learning and improvement.

Our team of over 120 individuals is the engine of our success, and we welcome truly exceptional candidates from all backgrounds.

WAM is a fit for you if:
• You enjoy a collaborative environment, where decisions are made in diverse teams. At WAM, all employees can expect to work directly with members of other departments representing a range of backgrounds.
• You work well in a flat structure and are comfortable voicing dissenting opinion. Talent and work ethic will dictate what you can achieve at WAM, as evidenced by the fact that the majority of our managing directors began their careers here as interns.
• You are driven to constantly learn, improve, and make rational decisions based in fact and data, and you welcome receiving feedback as well as sharing knowledge with others.
• You prioritize acting ethically in all situations.

WAM is an equal opportunity employer. Women, minorities, people with disabilities, and veterans are encouraged to apply.",,"Python, Sql, Ci/Cd, Machine Learning",https://www.builtinboston.com/job/python-software-engineer/7428044?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-01,2026-01-11 21:54:58,
7lhoVVKnMvYn3hiBAAAAAA==,google_jobs,Python Software Engineer,Leidos,"Ellicott City, Maryland, US",,,USD,full-time,mid,on-site,"Description

Unleash Your Potential! At Leidos, we deliver innovative solutions by leveraging our diverse and talented workforce who are dedicated to our customer’s success. We empower our teams, contribute to our communities, and operate sustainably. Everything we do is built on a commitment to do the right thing for our customers, our people, and our community. Our Mission, Vision, and Values guide the way we do business.",,,https://diveintopython.org/jobs/python-software-engineer-11591?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2026-01-11 21:54:58,
fHXXRmXxI1sQMYU4AAAAAA==,google_jobs,Python & JavaScript Web Scraper,Dataspace Incorporated,"Newton, Massachusetts, US",,,USD,full-time,mid,on-site,"Our client is an established startup in the telecom domain, building and maintaining digital products that match customers with the right phones/service providers for their individual needs. Their business is growing, and they’ve been finding that they have too much work. So, they’re looking to add two Python developers to the two they already have.
THE WORK

The work involves creating programs to scrape and analyze content from the web.
LOCATION

This client operates entirely remotely. Candidates are welcome to work from anywhere in the United States. The Eastern timezone is favored.
MODE

This is a permanent, full-time role.
REQUIRED
• Python 3+ years
• Javascript
• SQL
• Cloud experience (AWS, GCP, Azure)
• Web scraping experience
STRONGLY DESIRED
• Chrome extension development
• Experience in the cell phone industry
COMPENSATION

This client is offering a salary of $122k/yr in addition to a comprehensive benefits package.
WHY THIS JOB IS SPECIAL

This is a unique opportunity for a strong Python resource looking to advance their career. This role offers the opportunity to make a huge impact within a growing company.
INTERESTED

We’d love to hear from you if you’re interested and have the skills. Please answer our questionnaire and submit your resume right away. Thanks!
NOTE

Dataspace performs background and drug screens on accepted candidates before their employment or contract start dates.

U.S. citizens and all those authorized to work for any employer in the U.S. are encouraged to apply. We are unable to provide sponsorship at this time.",,"Python, Java, Javascript, Sql, Aws, Azure, Gcp, Git",https://jobs.womenforhire.com/job/usa/chestnut-hill-ma/python-javascript-web-scraper-417988/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-08,2026-01-11 21:55:06,
IRq48jOKWNZPO-inAAAAAA==,linkedin,Software Development Engineer in Test (SDET- Python),Capgemini,"Burlington, Vermont, US",100000,138000,USD,full-time,senior,on-site,"Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world.

About The Job You're Considering

We are seeking a highly skilled and motivated SDET Engineer with a strong foundation in Python development, automation testing, and a deep understanding of the Software Testing Life Cycle (STLC). This role is ideal for someone passionate about quality assurance and eager to contribute to building reliable, scalable, and high-performing software solutions.

As an SDET, you will collaborate with cross-functional teams to design and implement automated testing frameworks and scripts on a Linux-based platform using Behavior-Driven Development (BDD) methodologies. Your work will directly impact the quality and reliability of our software applications, ensuring they meet the highest standards.

Your role
• Design, develop, and maintain automated test scripts using Python to ensure robust test coverage across application features.
• Write and manage complex Python packages for test automation.
• Collaborate with developers, product managers, and clients to understand requirements and define effective test strategies.
• Perform regression, functional, and performance testing to validate software quality.
• Identify, document, and track defects using tools like Jira, and work closely with development teams for resolution.
• Continuously enhance and maintain the existing automation framework and testing processes.
• Support code coverage analysis and improvements using embedded and GUI tools.
• Participate in CI/CD efforts to streamline testing workflows and improve deployment efficiency.
• Document test cases, results, and protocols to ensure transparency and repeatability.

Your Skills And Experience
• Bachelor’s or Master’s degree in computer engineering, Computer Science, or a related field.
• 3–7+ years of hands-on experience in automation testing and STLC.
• Advanced proficiency in Python programming.
• Experience working with Linux OS, preferably Rocky Linux 8.8+, and embedded systems.
• Familiarity with Squish and Squish Coco testing tools.
• Strong understanding of CI/CD pipelines and tools such as Jenkins and GitLab.
• Experience with test automation tools like Selenium, JUnit, TestNG, or Cypress.
• Ability to analyze test results, identify bugs, and collaborate effectively to resolve issues (Jira)

The base compensation range for this role in the posted location is: $100,000 - $138,000

Capgemini provides compensation range information in accordance with applicable national, state, provincial, and local pay transparency laws. The base compensation range listed for this position reflects the minimum and maximum target compensation Capgemini, in good faith, believes it may pay for the role at the time of this posting. This range may be subject to change as permitted by law.

The actual compensation offered to any candidate may fall outside of the posted range and will be determined based on multiple factors legally permitted in the applicable jurisdiction.

These may include, but are not limited to: Geographic location, Education and qualifications, Certifications and licenses, Relevant experience and skills, Seniority and performance, Market and business consideration, Internal pay equity.

It is not typical for candidates to be hired at or near the top of the posted compensation range.

In addition to base salary, this role may be eligible for additional compensation such as variable incentives, bonuses, or commissions, depending on the position and applicable laws.

Benefits

Capgemini offers a comprehensive, non-negotiable benefits package to all regular, full-time employees. In the U.S. and Canada, available benefits are determined by local policy and eligibility and may include:
• Paid time off based on employee grade (A-F), defined by policy: Vacation: 12-25 days, depending on grade, Company paid holidays, Personal Days, Sick Leave
• Medical, dental, and vision coverage (or provincial healthcare coordination in Canada)
• Retirement savings plans (e.g., 401(k) in the U.S., RRSP in Canada)
• Life and disability insurance
• Employee assistance programs
• Other benefits as provided by local policy and eligibility

Important Notice: Compensation (including bonuses, commissions, or other forms of incentive pay) is not considered earned, vested, or payable until it becomes due under the terms of applicable plans or agreements and is subject to Capgemini’s discretion, consistent with applicable laws. The Company reserves the right to amend or withdraw compensation programs at any time, within the limits of applicable legislation.

Disclaimers

Capgemini is an Equal Opportunity Employer encouraging inclusion in the workplace. Capgemini also participates in the Partnership Accreditation in Indigenous Relations (PAIR) program which supports meaningful engagement with Indigenous communities across Canada by promoting fairness, accessibility, inclusion and respect. We value the rich cultural heritage and contributions of Indigenous Peoples and actively work to create a welcoming and respectful environment. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.

This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodation does not pose an undue hardship. Capgemini is committed to providing reasonable accommodation during our recruitment process. If you need assistance or accommodation, please reach out to your recruiting contact.

Please be aware that Capgemini may capture your image (video or screenshot) during the interview process and that image may be used for verification, including during the hiring and onboarding process.

Click the following link for more information on your rights as an Applicant in the United States. http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law

Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end-to-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, generative AI, cloud and data, combined with its deep industry expertise and partner ecosystem.",,"Python, Aws, Git, Ci/Cd, Jenkins",https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-python-at-capgemini-4349365190?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-01-02,2026-01-11 21:55:06,
pCz6foYfYTQcDd7MAAAAAA==,google_jobs,Full Stack Developer (Python),State Street,"Quincy, Massachusetts, US",60000,100000,USD,full-time,mid,on-site,"We’re looking for a highly skilled and experienced Full Stack Developer (Python) to join the State Street team. The ideal candidate for this role is an innovative problem solver with experience developing applications in Python. The successful candidate must be able to work independently and collaboratively to create high-quality software products that meet customer needs.We’re looking for a self-starter with a passion for developing applications with Python, and a commitment to helping us create a top-notch user experience. The ideal candidate will have a strong knowledge of Python development, and the ability to work in a fast-paced environment.The successful candidate will have a minimum of 5 years’ experience in Python development, as well as experience with HTML, JavaScript, and CSS. Additionally, experience with web frameworks such as Django, Flask, and Pyramid is preferred. The ability to work with databases such as MySQL, PostgreSQL, and MongoDB is also a plus.This is an exciting opportunity for a motivated and talented individual to join our team and make an impact. If you’re ready to take on the challenge, we’d love to hear from you!

Responsibilities:

Develop applications using Python
Develop and implement innovative solutions to solve complex problems
Design and create high-quality software products that meet customer needs
Work independently and collaboratively in a fast-paced environment
Build and maintain web applications using HTML, JavaScript, and CSS
Utilize web frameworks such as Django, Flask, and Pyramid
Work with databases such as MySQL, PostgreSQL, and MongoDB
Maintain knowledge of industry trends and best practices
Troubleshoot and debug applications
Follow coding standards and best practices

State Street is an Equal Opportunity Employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.",,"Python, Java, Javascript, Sql, Postgresql, Mongodb, Mysql",https://www.jobzmall.com/state-street/job/full-stack-developer-python?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2026-01-11 21:55:06,
