job_id,platform,title,company,location,salary_min,salary_max,salary_currency,job_type,experience_level,remote_type,description,requirements,skills,apply_url,posted_date,scraped_date,company_rating
eA5MWHbCUlmeqVXAAAAAAA==,ziprecruiter,Python with AI Developer,Tata Consultancy Service Limited,"Irving, Texas, US",80000,95000,USD,full-time,mid,on-site,"Job Description:

Must Have Technical/Functional Skills
• 5+ Years of experience in Python Programming with the following skills.
• Machine Learning, Deep Learning, Data Analysis
• Django, FastAPI, and cloud platforms like AWS
• RESTful API design
• PyTorch
Roles & Responsibilities
• Hands-on Python coding.
• Develop and fine-tuned machine learning algorithms
• Research and implement state-of-the-art AI algorithms, enhancing model performance
• Optimize AI models as per requirements and align with compliance regulations.
• TensorFlow and PyTorch for deep learning models, improve run-time efficiency
• The role involves developing product features, stakeholder communications, and ensuring platform enhancements align with business goals.
Generic Managerial Skills, If any

The ideal candidate should be able to collaborate with software engineers to integrate AI solutions into existing systems, enhancing overall system performance.

TCS Employee Benefits Summary:
• Discretionary Annual Incentive.
• Comprehensive Medical Coverage: Medical & Health, Dental & Vision, Disability Planning & Insurance, Pet Insurance Plans.
• Family Support: Maternal & Parental Leaves.
• Insurance Options: Auto & Home Insurance, Identity Theft Protection.
• Convenience & Professional Growth: Commuter Benefits & Certification & Training Reimbursement.
• Time Off: Vacation, Time Off, Sick Leave & Holidays.
• Legal & Financial Assistance: Legal Assistance, 401K Plan, Performance Bonus, College Fund, Student Loan Refinancing.
Salary: $80,000 - $95,000 a year.

#LI-CO1 #LI-SN1",,"Python, Aws, Machine Learning, Deep Learning, Tensorflow, Pytorch","https://www.ziprecruiter.com/c/Tata-Consultancy-Services/Job/Python-with-AI-Developer/-in-Irving,TX?jid=2cb576454e4aeddc&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",,2025-12-09 22:16:09,
j2n2rC-HmAA1Q4MFAAAAAA==,google_jobs,"Python Developer Remote at Cloud Hybrid Technologies, LLC Plano, TX","Cloud Hybrid Technologies, LLC","Plano, Texas, US",,,USD,full-time,mid,hybrid,"Python Developer Remote job at Cloud Hybrid Technologies, LLC. Plano, TX.

Over all 12+ years
Responsibilities Build Python-based modules, services, and scripts.
Develop utilities for data ingestion, transformation, and validation.
Create reusable libraries and maintain clean, testable code.
Support integration with backend and cloud services.
Skills Advanced proficiency in Python 3.x.
Strong experience with data processing libraries (Pandas, NumPy).
Familiarity with REST API development and integration.
Exposure to AI/ML frameworks (nice-to-have, not mandatory).
Cloud Hybrid is an equal opportunity employer inclusive of female, minority, disability and veterans, (M/F/D/V). Hiring, promotion, transfer, compensation, benefits, discipline, termination and all other employment decisions are made without regard to race, color, religion, sex, sexual orientation, gender identity, age, disability, national origin, citizenship/immigration status, veteran status or any other protected status. Cloud Hybrid will not make any posting or employment decision that does not comply with applicable laws relating to labor and employment, equal opportunity, employment eligibility requirements or related matters. Nor will Cloud Hybrid require in a posting or otherwise U.S. citizenship or lawful permanent residency in the U.S. as a condition of employment except as necessary to comply with law, regulation, executive order, or federal, state, or local government contract

#J-18808-Ljbffr Cloud Hybrid Technologies, LLC",,"Python, Aws, Rest Api",https://store.updog.com/apply/job/python-developer-remote-at-cloud-hybrid-technologies-llc-plano-tx-YjZsaHhZanh3Zm5jZ1N6SDdJU0FNYXRheFE9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-11-11,2025-12-09 22:16:09,
iEq7xu8QHTYBfM-TAAAAAA==,google_jobs,Python Developer at Total Shape United States,Total Shape,"Cambridge, Massachusetts, US",,,USD,full-time,mid,on-site,"Python Developer job at Total Shape. United States. The Role:

Company: Total Shape

Location: Work From Home (Remote)

Salary: $1,200 - $1,500 USD/month

Key Responsibilities:
• Develop and maintain Python scripts and applications
• Work on data parsing, automation, and backend integrations
• Optimize the performance and scalability of systems
• Collaborate with front-end and content teams when needed
• Debug and troubleshoot issues as they arise

What We Offer:
• Monthly salary: $1,200 - $1,500 USD
• Fully remote and flexible working hours
• Friendly and supportive remote team
• Opportunities to grow and work on meaningful projects
• ** Due to the large volume of applications we receive, we will only reply to those we deem qualified for the positions applied for.

We will not reply to messages sent to our social media accounts about job applications -- all communications from us will only be sent via email.

If you don't receive a message, please feel free to reapply after 6 months to another opening suitable for you in our company. ***

Ideal Profile:

Requirements:
• Solid experience in Python development
• Familiarity with libraries like Pandas, Requests, BeautifulSoup, etc.
• Experience working with APIs and data structures
• Knowledge of web frameworks (e.g., Flask, Django) is a plus
• Strong problem-solving skills and attention to detail

What's on Offer?
• Work within a company with a solid track record of success
• Flexible working options
• Opportunity to make a positive impact",,Python,https://www.alanstee.com/vacancy/job/python-developer-at-total-shape-united-states-Zlk4Smk0WDdENWF1U1RJd0VsNHRCN3RmQ2c9PQ==?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-11-22,2025-12-09 22:16:09,
Gg3GtlNSWEq5ezR4AAAAAA==,google_jobs,Python Developer,"Agile Resources, Inc.",,,,USD,full-time,entry,on-site,"Location: Remote – Must be based in TN, GA, SC, or Western NC. Remote: Occasional onsite collaboration required (approx. 2x/month initially, then once/month thereafter).Employment Type: Permanent / Direct Hire / Full-timeSalary: up to $150K+ (depending on experience)Work Authorization: Only candidates who do not require sponsorship now or in the future will be consideredBenefits:Comprehensive healthcare coverage (medical, dental, vision, life, and supplemental insurances)Short- and Long-Term Disability (STD/LTD)HSA & FSA optionsThe Role:We are seeking a Python Developer to join a high-growth technology company operating in the healthcare AI and data analytics space. This is a critical role where you will design, enhance, and maintain the data ingestion pipelines that feed advanced predictive models. You will collaborate closely with Machine Learning Engineers, work in a regulated data environment, and contribute to building reliable, secure, and scalable cloud-based services.This position is a great fit for someone who thrives in a hands-on role, enjoys problem-solving, and wants the opportunity to make a measurable impact in a small but highly technical team.What You’ll Do:Build & Maintain Pipelines: Enhance existing data ingestion pipelines, adding extensions and new functionality to support business and ML needs.API Development: Design and maintain RESTful APIs in Python to ensure efficient data access and integrations.Database Management: Work with cloud-managed databases including relational (Spanner) and non-relational (Bigtable) systems.Cloud Development: Operate primarily in GCP, leveraging cloud-native services for scale and performance.Compliance & Governance: Ensure all solutions meet regulatory standards (HIPAA, PCI, SOX) with strong attention to security and data governance.Cross-Team Collaboration: Partner closely with developers and ML engineers to debug, productionize, and optimize workflows.Legacy Support: Provide minimal support (~5% of time) for existing Java-based pipelines.Required Experience:3–7+ years of professional software development experience (not open to entry-level).Professional experience as a Python Developer building scalable back-end services and/or data pipelines.Cloud platform experience (GCP preferred; AWS or Azure acceptable with adaptability).Experience with managed databases (relational and non-relational).Proven track record in REST API development.Strong debugging, problem-solving, and analytical skills.Excellent communication skills — must be able to collaborate clearly across teams.Preferred Experience:Prior experience in a regulated data environment (HIPAA, PCI, SOX).Familiarity with containerization (Docker) and CI/CD practices.Experience with data warehouse design, data governance, and compliance frameworks.Exposure to pipeline orchestration frameworks (Airflow, Dataflow, Prefect, or similar).Background in healthcare, insurance, or financial services industries.Are you looking for more jobs nearby? Find your favorite jobs now by visiting our online jobs page.",,"Python, Java, Aws, Azure, Gcp, Docker, Ci/Cd, Machine Learning, Rest Api",https://yulys.com/jobs/python-developer-1eea7829-6e49-48af-ba9f-7eaa8e4a8642?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-11-18,2025-12-09 22:16:16,
SsAo8bgDoPBBdJGDAAAAAA==,ziprecruiter,"Fullstack Developer (Senior) - Python (Flask) + React - Remote, Latin America",Bluelight Consulting,"Kentucky, US",,,USD,full-time,senior,remote,"Bluelight is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.

We are looking for a skilled individual to join our rapidly growing team at Bluelight. This position is ideal for someone who thrives in a fast-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.

Relevant Technical Disciplines
• Python: Flask or Django, SQLAlchemy
• Databases: PostgreSQL, ORMs
• JavaScript: React, Knockout
• Keyed storage: MongoDB, Redis
• Dev tools: Git, Vagrant, Fabric, Docker, AWS, Jenkins

Key Responsibilities
• Collaborate with other developers, product owners and managers, and business stakeholders to craft new product features and improvements for our platform
• Operate with a large degree of independence, and with the support of our senior technology leaders
• Bring projects from initial concept through all cycles of development: from project definition to development, debugging, initial release and subsequent iteration
• Build enterprise level solutions, ensuring scalability, supportability and maintainability
• Operate with integrity and work collaboratively with your peers in an open, supportive environment

Qualifications
• Bachelor of Science degree or higher in Computer Science or similar technical discipline, or equivalent work experience
• 5+ years experience as a Full-Stack Software Developer, Software Engineer or similar role utilizing open source technologies
• Strong experience with Python and or other object-oriented languages
• Comfort with full stack software development, including computationally intense back-end development and service design, data storage and access models, and modern web development frameworks
• Experience creating and maintaining fully automated continuous integration tools like Jenkins
• Proclivity towards refactoring and continuously improving object-oriented code through Agile development methods
• Strong software engineering fundamentals including object-oriented design, data structures, testable code, and algorithms
• Experience in a SaaS based product and comfort working effectively in a corporate setting is desired
• B2B financial services or alternative asset management experience is a plus

Company Benefits
• Competitive salary and bonuses, including performance-based salary increases.
• Generous paid-time-off policy
• Flexible working hours
• Work remotely
• Continuing education, training, conferences
• Company-sponsored coursework, exams, and certifications

Published:
• 07/28/25 11:39:35

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.

You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You'll collaborate with modern technologies and work alongside some of the best professionals in the industry!

If you're eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. #LI-Remote

Apply for this job",,"Python, Java, Javascript, React, Sql, Postgresql, Mongodb, Redis, Aws, Docker, Git, Jenkins","https://www.ziprecruiter.com/c/Bluelight-Consulting/Job/Fullstack-Developer-(Senior)-Python-(Flask)-+-React-Remote,-Latin-America/-in-South,KY?jid=469e7eb5d600dacc&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",,2025-12-09 22:16:16,
K8glUn6C0N45KsY9AAAAAA==,google_jobs,Python Developer,VirtualVocations,"Park Row, Texas, US",,,USD,full-time,entry,on-site,"A company is looking for a Python Developer (AWS) to work remotely in the United States.

Key Responsibilities

Design, develop, and debug applications while coordinating with team members

Mentor junior developers and participate in agile scrum meetings

Engage in code reviews and contribute to the creation of coding standards and documentation

Required Qualifications

Bachelor's Degree in Computer Science, Information Technology, or equivalent experience

5+ years of professional development experience in an Agile / Scrum environment

Proficient in Python and experienced in developing cloud-based applications using AWS

Proficient with PostgreSQL or another relational database and writing efficient SQL queries

Knowledge of CI / CD pipelines using Azure DevOps is a plus",,"Python, Sql, Postgresql, Aws, Azure",https://www.talent.com/view?id=24738bad4989&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:16,
lwN3gOs5wWrDBufXAAAAAA==,google_jobs,Python Application Developer,Accenture,"Florham Park, New Jersey, US",,,USD,full-time,mid,hybrid,"Job Description

Python Application Developer - 5272005 Location Hybrid work in Florham Park, NJ :",,Python,https://diveintopython.org/jobs/python-application-developer-5272005-15899?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:16,
i4t7x2uarfd6pvBWAAAAAA==,google_jobs,Python Developer Intern,BN Associates,US,,,USD,full-time,senior,on-site,"We are seeking a motivated Python Developer Intern to join our development team. This position is perfect for recent graduates (2022-2024) who are enthusiastic about coding and eager to contribute to Python-based projects. You will work on developing and maintaining software applications and scripts.
• Assist in developing, testing, and maintaining Python applications and scripts.
• Collaborate with senior developers to design and implement software solutions.
• Write clean, efficient, and reusable code.
• Participate in debugging and troubleshooting issues.
• Learn and apply best practices in Python development and software engineering.
• Bachelor’s degree in Computer Science, Software Engineering, or a related field (2022-2024 passout).
• Basic knowledge of Python programming and its frameworks.
• Familiarity with version control systems like Git.
• Strong analytical and problem-solving skills.
• Ability to work collaboratively in a team environment.

Preferred Qualifications:
• Personal projects or academic experience using Python.
• Understanding of web development frameworks like Django or Flask.",,"Python, Git",https://bnassociates.com/job/python-developer-intern/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:16,
EF7r9EDRBgp_AvwyAAAAAA==,indeed,Python Developer,Career Vest,"Jackson, Mississippi, US",107184.7,129082.65,USD,full-time,entry,on-site,"Job brief

We are looking for a Python Developer to join our engineering team and help us develop and maintain various software products.

Python Developer responsibilities include writing and testing code, debugging programs and integrating applications with third-party web services. To be successful in this role, you should have experience using server-side logic and work well in a team.

Responsibilities
• Write effective, scalable code
• Develop back-end components to improve responsiveness and overall performance
• Integrate user-facing elements into applications
• Test and debug programs
• Improve functionality of existing systems
• Implement security and data protection solutions
• Assess and prioritize feature requests
• Coordinate with internal teams to understand user requirements and provide technical solutions

Requirements and skills
• Work experience as a Python Developer
• Expertise in at least one popular Python framework
• Knowledge of object-relational mapping (ORM)
• Familiarity with front-end technologies
• Team spirit
• Good problem-solving skills

Job Type: Full-time

Pay: $107,184.70 - $129,082.65 per year

Benefits:
• Dental insurance
• Health insurance
• Vision insurance

Work Location: In person",,Python,https://www.indeed.com/viewjob?jk=e6975163fe57c85b&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-11-21,2025-12-09 22:16:16,
outc34IdnAhuNCODAAAAAA==,indeed,Senior Python Developer- AI/ML,Sustainable Talent,"San Francisco, California, US",,,USD,full-time,senior,on-site,"Location: San Francisco, Bay Area, CA
Employment Type: Contract

About Us

Sustainable Talent provides flexible workforce solutions, connecting top-tier talent with leading global organizations. We partner with some of the world's most innovative companies to help them scale their teams with the right expertise. This opportunity is with one of our global high-tech clients, a leader in AI-driven technology and digital transformation. Our client is at the forefront of artificial intelligence, leveraging cutting-edge data science and machine learning to solve complex challenges.

About the Role

Our client is seeking a Python Developer to develop and optimize applications that support machine learning and data science initiatives. You'll work on building scalable data pipelines, deploying AI models, and ensuring performance and efficiency in production environments. Collaboration with data scientists and cross-functional teams will be key to transforming research into real-world solutions. If you're passionate about AI, cloud technologies, and writing clean, efficient code, this is an exciting opportunity to contribute to cutting-edge innovation.

What You'll Do
• Develop and optimize Python-based applications that support data science and machine learning initiatives.
• Implement and deploy machine learning models using TensorFlow, PyTorch, and Scikit-learn.
• Design and build scalable data pipelines to preprocess and transform large datasets for AI/ML applications.
• Work closely with data scientists to translate research into production-ready ML solutions.
• Develop predictive analytics and deep learning solutions to enhance business intelligence and decision-making.
• Ensure model performance optimization and scalability in production environments.
• Integrate ML models into cloud-based platforms (AWS, GCP, Azure) and microservices architectures.
• Write clean, efficient, and well-documented Python code following software engineering best practices.
• Collaborate with cross-functional teams to drive innovation and improve AI-driven products.

What We're Looking For
• 7+ years of software engineering experience with a strong focus on Python development.
• Expertise in machine learning frameworks such as TensorFlow, PyTorch, and Scikit-learn.
• Proficiency in data manipulation and processing libraries (Pandas, NumPy, SciPy).
• Strong understanding of predictive analytics, deep learning, and AI model development.
• Hands-on experience with big data processing technologies, including Spark, Hadoop, or Databricks.
• Proficiency in cloud platforms (AWS, GCP, or Azure) and MLOps best practices.
• Experience working with databases such as PostgreSQL, MySQL, MongoDB, or NoSQL databases.
• Strong knowledge of data structures, algorithms, and software engineering principles.
• Experience with API development and integrating AI models into scalable applications.
• Proficiency in JavaScript and front-end frameworks (React, Vue, or Angular) is a plus.
• Strong problem-solving skills and ability to communicate complex technical concepts effectively.
• Bachelor's or Master's degree in Computer Science, Data Science, Engineering, or equivalent experience.

Why Join Us?
• Work with a global high-tech AI-driven company leading in data science and machine learning.
• Engage in high-impact AI/ML projects that drive innovation and business intelligence.
• Competitive salary and career growth opportunities.
• We offer full benefits, flexible PTO, and amazing company culture!
• Be part of a diverse, inclusive, and collaborative work environment that fosters creativity and excellence.

How to Apply

If you're an experienced Senior Python Developer passionate about AI, machine learning, and data-driven innovation, we want to hear from you!

Apply today by submitting your resume and a brief cover letter detailing your relevant experience.

Sustainable Talent is an Equal Opportunity Employer and is committed to fostering an inclusive workplace. We prohibit discrimination and harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, veteran status, or any other protected characteristic under applicable laws.",,"Python, Java, Javascript, React, Angular, Vue, Sql, Postgresql, Mongodb, Mysql, Aws, Azure, Gcp, Git, Machine Learning, Deep Learning, Tensorflow, Pytorch, Microservices",https://www.indeed.com/viewjob?jk=638fb56ee2d8594f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:16,
TL5743JxGhfpekUyAAAAAA==,google_jobs,Python Developer,VirtualVocations,"Columbia, Missouri, US",,,USD,full-time,senior,on-site,"A company is looking for a Python Developer to build core AI systems and influence architecture.

Key Responsibilities

Develop and implement core AI engineering solutions

Build and maintain systems with async pipelines, background job processing, and API integrations

Collaborate with teams to turn open-ended goals into production-ready systems

Required Qualifications

Strong proficiency in Python

Experience with OpenAI APIs, embeddings, and vector databases

Familiarity with SQL, PostgreSQL, Docker, and GitLab CI

Knowledge of unit and integration testing practices

Ability to work independently and effectively in a distributed team environment",,"Python, Sql, Postgresql, Docker, Git",https://www.talent.com/view?id=c85d38ea6732&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:16,
blA3IqfiGNnzFFFNAAAAAA==,google_jobs,Junior Python Programmer,SynergisticIT,"Little Rock, Arkansas, US",,,USD,full-time,entry,on-site,"Junior Python Programmer

We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/Data Scientists, Machine Learning engineers.
• Key Responsibilities:
• Develop high-quality software applications using programming languages such as Java and Python.
• Analyze data to identify trends and insights that inform business decisions.
• Collaborate with cross-functional teams to design and implement new features.

Requirements:
• Bachelor's degree or higher in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, or IT.
• Excellent problem-solving skills and attention to detail.
• Ability to learn quickly and adapt to new technologies.
• Strong communication and teamwork skills.",,"Python, Java, Machine Learning",https://us.bebee.com/job/8bc462c66e06fac8751462972a7ed0a9?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-09,2025-12-09 22:16:16,
jal9jSWvXabQGX4JAAAAAA==,google_jobs,Lead Python Developer,Cognizant Technology Solutions,"Pomona, California, US",,,USD,full-time,senior,on-site,"Lead Python Developer (Remote)

Cognizant (NASDAQ: CTSH) is a leading provider of information technology, consulting, and business process outsourcing services, dedicated to helping the world's leading companies build stronger businesses. Headquartered in Teaneck, New Jersey (U.S.). Cognizant is a member of the NASDAQ-100, the S&P 500, the Forbes Global 1000, and the Fortune 500 and we are among the top performing and fastest growing companies in the world.

Practice - AIA - Artificial Intelligence and Analytics

About AI & Analytics: Artificial intelligence (AI) and the data it collects and analyzes will soon sit at the core of all intelligent, human-centric businesses. By decoding customer needs, preferences, and behaviors, our clients can understand exactly what services, products, and experiences their consumers need. Within AI & Analytics, we work to design the future - a future in which trial-and-error business decisions have been replaced by informed choices and data-supported strategies.

By applying AI and data science, we help leading companies to prototype, refine, validate, and scale their AI and analytics products and delivery models. Cognizant’s AIA practice takes insights that are buried in data and provides businesses a clear way to transform how they source, interpret, and consume their information. Our clients need flexible data structures and a streamlined data architecture that quickly turns data resources into informative, meaningful intelligence.

Job Duties and Responsibilities:
Location: Pomona, CA

Hands-on Python Sr. Developer / Technical Lead who -

Has 6-10 years of dev/design experience using Python.

Critical Needs to have experience having upgraded an application between Python Versions. Preferable from Python 2 to Python 3

Knowledge of AWS ecosystem.

Ability to design & build python applications.

Experience: - 13to15yrs

Technical Skills- AWS, AWS Services, Python

Roles & Responsibilities

Can lead a global team to scale out the solution.

Ability to do standard testing to ensure application meets critical criterion.

Can effectively collaborate with client Product Manager (who will provide Epics/Features/Stories) to understand requirements create solution design and technical stories/tasks for offshore team to deliver

Can estimate feature/epics identify dependencies to work with client Product Manager

Has good oral and written communication

Salary and Other Compensation :
The annual salary for this position is between $ 140,000.00 – $ 155,000.00 depending on experience and other qualifications of the successful candidate.

This position is also eligible for Cognizant’s discretionary annual incentive program, based on performance and subject to the terms of Cognizant’s applicable plans.

Benefits : Cognizant offers the following benefits for this position, subject to applicable eligibility requirements:

Medical/Dental/Vision/Life Insurance
Paid holidays plus Paid Time Off
401(k) plan and contributions
Long-term/Short-term Disability
Paid Parental Leave
Employee Stock Purchase Plan

Disclaimer: The salary, other compensation, and benefits information is accurate as of the date of this posting. Cognizant reserves the right to modify this information at any time, subject to applicable law. Cognizant is an Equal Opportunity Employer M/F/D/V. Cognizant is committed to ensuring that all current and prospective associates are afforded equal opportunities and treatment and a work environment free of harassment. Cognizant is recognized as a Military Friendly Employer and is a coalition member of the Veteran Jobs Mission. Our Cognizant Veterans Network Assists Veterans in building and growing a career at Cognizant that allows them to leverage the leadership, loyalty, integrity, and commitment to excellence instilled in them through participation in military service.

Employee Status : Full Time Employee
Shift : Day Job
Travel : No
Job Posting : Jan 17 2023

About Cognizant Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @USJobsCognizant.

Applicants may be required to attend interviews in person or by video conference. In addition, candidates may be required to present their current state or government issued ID during each interview.
Cognizant is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
If you have a disability that requires a reasonable accommodation to search for a job opening or submit an application, please email CareersNA2@cognizant.com with your request and contact information.",,"Python, Aws, Git",https://yulys.com/jobs/lead-python-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:25,
xBSHUkVp_YbhPRxaAAAAAA==,google_jobs,Senior Data Scientist (Remote),Tilt Finance,US,155000,185000,USD,full-time,senior,remote,"Join the Tilt team

At Tilt (formerly Empower), we see a side of people that traditional lenders miss. Our mobile-first products and machine learning-powered credit models look beyond outdated credit scores, using over 250 real-time financial signals to recognize real potential. Named among the next billion-dollar startups, we're not just changing how people access financial products — we're creating a new credit system that backs the working, whatever they're working toward.

The Opportunity: Sr. Data Scientist

Our data scientists are responsible for the entire machine learning model development process from conception with stakeholders, creation of model pipelines, technical development, deployment, and partnership with the credit, product, and finance teams to make business decisions.

The ideal candidate is passionate about using data and models to drive business growth and help customers improve their financial situations. For this role, we’re looking for an experienced data scientist to work within our talented DS team for Tilt Cash Advance and Thrive Line of Credit products. This individual will help create and improve credit risk models, build ML based paycheck detection algorithms to help the business decrease loss rates and increase approval rates. The right person for this role is someone who shines while solving complex problems and is comfortable with a wide variety of technical tools.

Tilt is a remote-first company. We drive connectivity through regular company offsites. Travel for company offsites is expected at a minimum 2 times a year.

How You'll Make an Impact
• Grow user base and increase retention through machine learning and analytics
• Build machine learning models with large scale data sets to address business priorities
• Design and influence strategies on underwriting, marketing, fraud and customer experience
• Work closely with our engineering team as you implement models in production
• Collaborate effectively with operations and product to ensure the work fits into the broader strategy and business context
• Develop data standards and analytics pipelines to facilitate current and future analysis

Why You're a Great Fit
• BS degree in engineering, computer science, finance or mathematics
• 4+ years industry experience in data mining, machine learning, statistical analysis, and/or predictive modeling
• Deep understanding of statistics and machine learning techniques, including regression, classification, clustering and optimization Experience building predictive models from scratch
• Strong programming skills in Python with intermediate to advanced knowledge of SQL
• Demonstrable experience with ML packages: scikit-learn, LightGBM, XGBoost, SparkML, etc.
• Knowledge in deep learning and experience with DL toolkits (Tensorflow, Keras, PyTorch) is preferred though not required
• Comfort working with a variety of cross functional partners in tech, product, credit, and business
• Exceptionally strong problem solving and communication with the ability to both get in the weeds and communicate to an executive audience

Don’t meet every qualification? We care about potential over your past. If you're bringing ambition and drive to what we're building, we want to hear from you.

What you'll get at Tilt
• Virtual-first teamwork: The Tilt team is collaborating across 14 countries, 12 time zones, and counting. You’ll get started with a WFH office reimbursement.
• Competitive pay: We're big on potential, and it's reflected in our competitive compensation packages and generous equity.
• Complete support: Find flexible health plans at every premium level, and substantial subsidies that stand up to global standards.
• Visibility is yours: You can count on direct exposure to our leadership team — we’re a team where good ideas travel quickly.
• Paid global onsites: Magic happens IRL: we gather twice yearly to reconnect over shared meals or kayaking adventures. (We’ve visited Vail, San Diego, and Mexico City, to name a few.)
• Impact is recognized: Growth opportunities follow your contributions, not rigid promotion timelines.

The Tilt Way

We're looking for people who chase excellence and impact. Those who stand behind their work, celebrating the wins and learning from the missteps equally. We foster an environment where every voice is valued and mutual respect is non-negotiable — brilliant jerks need not apply. We're in this together, working to expand access to fair credit and prove that people are incredible. When you join us, it's not just another day at the [virtual] office, you're helping millions of hardworking people reach better financial futures.

You’re pushing ahead in your career? We can get behind that. Join us in building the credit system that people deserve.",,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch",https://jobs.ashbyhq.com/tilthq/b1d2df17-f72f-4d6b-965d-36ca2f99c09b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-09 22:16:32,
